date,text,hash_tags
2020-09-24,"Praying for the two police officers that were shot tonight in Louisville, Kentucky. The Federal Government stands behind you and is ready to help. Spoke to  and we are prepared to work together, immediately upon request!1.64.419.2",
2020-09-24,". will be an outstanding Congressman for the State of Iowa! He will Fight for our Farmers, help us Build the Wall, and Defend your Second Amendment. Randy has my Complete and Total Endorsement!  in Our CauseInvest in Our Causesecure.winred.com1.97.12.4",['#IA04Invest']
2020-09-24,"We need Jerry Carl () in Congress for the People of Alabama! He Loves our Veterans, Stands for Law & Order, and is Strong on Jobs and the Second Amendment. Jerry has my Complete and Total Endorsement!  In TodayRush your support >>secure.winred.com1.16.22.1",['#AL01Chip']
2020-09-24,"Diana Harshbarger () will be a champion in Congress for the People of Tennessee! She is Strong on Immigration, Jobs, Life and the Second Amendment. Diana has my Complete and Total Endorsement!  for CongressDonate to Diana for Congress >>secure.winred.com1.97.32.5",['#TN01Diana']
2020-09-24,"We thank God for the blessings we share as citizens of the Greatest Country on earth – and we hope, pray, and work for the day when the people of Cuba can finally reclaim their glorious destiny!106.8 0:03 / 0:5891.75.9",
2020-09-24,"Sleepy Joe Biden just closed down his campaign for the day (Again). Wants to rest! He is a very LOW ENERGY INDIVIDUAL, and our Country cannot make it in these exciting, but complex and competitive times, with a Low Energy President !!!3.74.116.4",
2020-09-25,"RINO Governor Charlie Baker of Massachusetts is unsuccessfully trying to defend Mail In Ballots, when there is fraud being found all over the place. Just look at some of the recent races, or the Trump Ballots in Pennsylvania that were thrown into the garbage. Wrong Charlie!Learn how voting by mail is safe and secure22.37.5",
2020-09-25,"Cheating on Unsolicited Ballots by political hacks, or anyone else, is against the law. We are closely watching!23.313.1",
2020-09-25,"GREAT NEWS! PAC- 12 football is back this Fall! Congrats to the players, their families, the coaches, and the universities. The west coast games will kick off soon – You’re welcome!!!6.814.5",
2020-09-25,"Working hard in New Mexico. I built the Wall (security) and will totally protect your Second Amendment (The Dems want to obliterate it!). Will be there soon! Tammy BruceNew Mexico primary! “The total number of Democratic votes climbed at least 5% in this year’s primary compared with 2016, she said, and Republican votes shot up 44%” twitter.com/vannschaffner/…  6.51.14.2",
2020-09-25,"I was thrilled to be back in my home state of FLORIDA with thousands of loyal, hardworking American Patriots in Jacksonville! 40 days from now, we are going to WIN FLORIDA, and we are going to win 4 more years in the White House! VOTE!!  http://Vote.DonaldJTrump.com9.627",['#MAGA']
2020-09-25,"Just landed in Florida. WOW, what a crowd, MASSIVE! Going to win FLORIDA BIG!! Live on , , and ! .11.68.5",['#MAGA1']
2020-09-25,"One of the worst polls in 2016 was the  Poll. They were so ridiculously wrong. Fox said they were going to change pollsters, but they didn’t. They totally over sample Democrats to a point that a child could see what is going on. Rasmussen, which was accurate, at 52%.1.32.18.6",
2020-09-25,"Russian Billionaire wired Hunter Biden 3 1/2 Million Dollars. This on top of all of the other money he received while Joe was V.P. Crooked as can be, but Fake Mainstream Media wants it to just go away!3.55.716.3",
2020-09-25,The FIRST PILLAR of the America First Healthcare Plan—more CHOICE for American Patients!The White House 3.78.82.9,
2020-09-25,We will always protect patients with pre-existing conditions!68.6 0:03 / 0:33The White House 5.313.5,
2020-09-25,The FINAL PILLAR of the America First Healthcare Plan—better care! The historic action I took today includes the first-ever executive order to affirm it is the official policy of the United States Government to protect patients with pre-existing conditions.The White House 2.86.52,
2020-09-25,"The SECOND PILLAR of the America First Healthcare Plan will lower costs for families and seniors. The days of ripping off American patients are over. Today, I signed an historic executive order that ENDS surprise medical billing.The White House 1.46.12.1",
2020-09-25,"Under The America First Healthcare Plan, we will ensure the highest standard of care anywhere in the world — cutting-edge treatments, state-of-the-art medicine, groundbreaking cures, and true health security for you and your loved ones!The White House 81.13.7",
2020-09-26,"The Obama Administration was not out to get the facts, they were out to “get Trump”. Ken Starr...And got caught red handed - All of them. “Trump was right”, they said!2.64.517.8",
2020-09-26,"THANK YOU VIRGINIA!  Team Trump·117.6 6:31 / 1:21:00Team Trump (Text VOTE to 88022)LIVE: President Donald Trump in Newport News, VA .tv7.628","['#MAGAOfficial', '#Virginiapscp']"
2020-09-26,"Governor Andrew Cuomo of New York wants to put New York at the END of the Vaccine List in that he doesn’t trust the  or Federal Government, even though the Vaccines are being developed by the finest Labs in the World. Wish he trusted us on Nursing Homes!2.13.311.8",
2020-09-26,"A great Scam against our Country! NPR PoliticsFBI Agent In Flynn Case Had Doubts About Investigation, Document Shows https://npr.org/2020/09/25/916887164/fbi-agent-in-flynn-case-had-doubts-about-investigation-document-shows?utm_source=dlvr.it&utm_medium=twitter…4.71.34.3",
2020-09-26,"Based on the strong recommendation of  and  of the Great State of Alaska, it is my honor to inform you that I will be issuing a Presidential Permit for the A2A Cross-Border Rail between Alaska & Canada. Congratulations to the people of Alaska & Canada!7.22.29.1",
2020-09-26,"Just landed in Atlanta, Georgia. On my way now, see everyone shortly! Team Trump (Text VOTE to 88022)RSVP: http://bit.ly/2FWxWMU6.214.6",
2020-09-26,"Just had a great  Roundtable in Doral, Florida. We have achieved more for Hispanic-Americans in less than 47 months than Joe Biden has achieved in 47 years — and the best is yet to come. Thank you! :01Team Trump (Text VOTE to 88022)LIVE: President Donald Trump holds Latinos For Trump Roundtable in Doral, FLpscp.tv11.86.4","['#LatinosForTrump', '#MAGA0']"
2020-09-26,BIG NEWS! The  American History Museum reopened today in our Nation’s Capital! Go visit  and learn about our GREAT Country’s history!5.81.77.9,
2020-09-27,"Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He is desperate to get back into the good graces of the people who not only badly beat him, but made him look like a total fool. Now he’s committed a serious crime!1.73.612.4",
2020-09-27,"I will be strongly demanding a Drug Test of Sleepy Joe Biden prior to, or after, the Debate on Tuesday night. Naturally, I will agree to take one also. His Debate performances have been record setting UNEVEN, to put it mildly. Only drugs could have caused this discrepancy???10.57.425",
2020-09-27,"Obamacare will be replaced with a MUCH better, and FAR cheaper, alternative if it is terminated in the Supreme Court. Would be a big WIN for the USA!5.95.121.3",
2020-09-27,"YES, for many years, and hundreds of times a year. He is a Senatorial JOKE! Scott JoughDidn't Blumenthal lie about serving in Vietnam?GIF91.85.7",
2020-09-27,"Hanoi Dick, who lied for years by saying he was a war hero in Vietnam, and was never even there (Impeach him!), should not be entitled to a vote on anything of importance! Gov. Mike HuckabeeMakes sense. Hirono says ""BELIEVE THE WOMEN!"" She's as fake as Joe Biden speech.  Blumenthal can't b/c he's attending a reunion of his combat troop from Vietnam.  And besides, why should ACB waste her time? https://foxnews.com/politics/hirono-blumenthal-amy-coney-barrett…9.11.85.6",
2020-09-27,"Today, it was my great honor to nominate one of our nation’s most brilliant and gifted legal minds to the Supreme Court. She is a woman of unparalleled achievement, towering intellect, sterling credentials, and unyielding loyalty to the Constitution: Judge Amy Coney Barrett...2.7416.4",
2020-09-27,"For years you had a President who apologized for America - now you have a President who is standing up for America, and standing up for Pennsylvania. So get your friends, get your family, get your neighbors & co-workers, and GET OUT & VOTE! Early voting has already begun — VOTE!1.32.911.2",
2020-09-27,WATCH THE BALLOTS!!!2.43.515.9,
2020-09-27,"Together, we are taking back our Country. We are returning power to YOU, the American People. With your help, your devotion, & your drive, we are going to keep on working, we are going to keep on fighting, & we are going to keep ON WINNING! Get out & VOTE! http://Vote.DonaldJTrump.com5.31.34.8",
2020-09-27,"In just 3 and a half years, we have secured America’s Borders, rebuilt the awesome power of the U.S. Military, obliterated the ISIS caliphate, fixed our disastrous Trade Deals, and brought JOBS back home to America – and back to PENNSYLVANIA! .21.77",['#MAGA9']
2020-09-28,".....Also, if you look at the extraordinary assets owned by me, which the Fake News hasn’t, I am extremely under leveraged - I have very little debt compared to the value of assets. Much of this information is already on file, but I have long said that I may release....9.71.57",
2020-09-28,".....Financial Statements, from  the time I announced I was going to run for President,  showing all properties, assets and debts. It is a very IMPRESSIVE Statement, and also shows that I am the only President on record to give up my yearly $400,000 plus Presidential Salary!2.32.18.7",
2020-09-28,"The Fake News Media, just like Election time 2016, is bringing up my Taxes & all sorts of other nonsense with illegally obtained information & only bad intent. I paid many millions of dollars in taxes but was entitled, like everyone else, to depreciation & tax credits.....4.83.914.3",
2020-09-28,The Ballots being returned to States cannot be accurately counted. Many things are already going very wrong!Learn how voting by mail is safe and secure3.74.213.5,
2020-09-28,"This is totally illegal. Hope that the U.S. Attorney in Minnesota has this, and other of her many misdeeds, under serious review??? If not, why not??? We will win Minnesota because of her, and law enforcement. Saved Minneapolis & Iron O Range! Breitbart NewsProject Veritas has released the results of an investigation into alleged ballot harvesting by supporters of Democrat Rep. Ilhan Omar in Minnesota, a key swing state in the 2020 presidential election. https://trib.al/cN1GmtK1.94.512.4",
2020-09-28,FAKE NEWS!8.1525,
2020-09-28,"Joe Biden just announced that he will not agree to a Drug Test. Gee, I wonder why?9.910.140.5",
2020-09-29,Thank you !157.6 0:02 / 0:20Dan Scavino 7.72.310.6,['#Truckers4Trump']
2020-09-29,Rigged Election! Project VeritasNEVER SEEN BEFORE: Cash-For-Ballot EXCHANGE caught on camera.6,['#CashForBallots4만7만16']
2020-09-29,"Our Great 1st Amendment, our Great 2nd Amendment, our right to worship God & so much more comes down to one vote on the Court.  has a fantastic new book, “One Vote Away”, out today! It's the best book to read as we fight to  to .One Vote Away: How a Single Supreme Court Seat Can Change HistoryOne Vote Away: How a Single Supreme Court Seat Can Change Historyamazon.com1.11.45.1","['#ConfirmACB', '#SCOTUS']"
2020-09-29,Might as well mention this because it will never be reported by the Lamestream Media! Donald J. Trump1.83.412.4,
2020-09-29,The “Trump Doctrine” earns President Trump a third Nobel Peace Prize Nomination! 33.915.9,
2020-09-29,"Now Fake News  is actually reporting that I wanted my daughter, Ivanka, to run with me as my Vice President in 2016 Election. Wrong and totally ridiculous. These people are sick!2.84.218.4",
2020-09-30,"Nobody wants Sleepy Joe as a leader, including the Radical Left (which he lost last night!). He disrespected Bernie, effectively calling him a loser!3.23.616.5",
2020-09-30,I did more in 47 months as President than Joe Biden did in 47 years!Team Trump (Text VOTE to 88022) 1.53.614.5,
2020-09-30,Joe Biden could not name a single Law Enforcement group that supports his candidacy!2.95.326.4,
2020-09-30,"Chris had a tough night. Two on one was not surprising, but  fun. Many important points made, like throwing Bernie, AOC PLUS 3, and the rest, to the wolves! Radical Left is dumping Sleepy Joe. Zero Democrat enthusiasm, WEAK Leadership! The New York TimesAs the moderator of tonight's debate, Chris Wallace of Fox News repeatedly struggled to keep the proceedings coherent, reduced at times to pleading with the president to pause and allow his opponent to speak.https://nyti.ms/30j5wno32.69.6",
2020-09-30,"Just arrived in the Great State of Ohio. Real Polls have us leading by even more than 2016. With Biden being against Fracking (Energy & Jobs) & your Second Amendment, we should be in very good shape!1.7315.3",
2020-09-30,Wow. Won’t let Poll Watchers & Security into Philadelphia Voting Places. There is only one reason why. Corruption!!! Must have a fair Election.2.23.812.7,
2020-09-30,"A GREAT HONOR, THANK YOU!! IAFF Local 226.72.811.5",
2020-09-30,"Biden wants to Pack the Supreme Court, thereby ruining it. Also, he wants no fracking, killing our Energy business, and JOBS. Second Amendment is DEAD if Biden gets in! Is that what you want from a leader? He will destroy our Country! VOTE NOW USA.2.33.412.7",
2020-09-30,"“The Fraternal Order of Police endorsed President Trump’s reelection, saying he has the ‘full and enthusiastic support’ of its more than 355,000 members.”Fraternal Order of Police endorses Trump in 2020 raceThe Fraternal Order of Police endorsed President Trump’s re-election on Friday, saying he has the “full and enthusiastic support” of its more than 355,000 members. foxnews.com3.11.34.6",
2020-09-30,The American people want LAW & ORDER — Joe Biden won’t even say those words!24.421.6,
2020-10-01,"So when will something significant happen to James Comey? Got caught cold. He is either very dumb, or one of the worst liars in political history. TOO LONG. EMBARRASSING!23.914.7",
2020-10-01,"100,000 DEFECTIVE BALLOTS IN NEW YORK. THEY WANT TO REPLACE THEM, BUT WHERE, AND WHAT HAPPENS TO, THE BALLOTS THAT WERE FIRST SENT? THEY WILL BE USED BY SOMEBODY. USA, END THIS SCAM - GO OUT AND VOTE!35.318.8",
2020-10-01,"As VP, Biden wiped out the Iron Range – seven plants were idled and more than 2K workers were laid off. After I put Tariffs on foreign steel, the Iron Range came roaring back to life! If Joe gets in, the Radical Left will shut down the Iron Range FOREVER!Team Trump (Text VOTE to 88022) 4.41.34.4",
2020-10-01,"Last night I did what the corrupt media has refused to do: I held Joe Biden Accountable for his 47 years of lies, 47 years of betrayals, and 47 years of failure. The whole nation saw the truth — Joe Biden is too weak to lead this Country!Team Trump (Text VOTE to 88022) 1.52.49.2",
2020-10-01,I want to defend & preserve our nation’s historic values. Our opponents stand with rioters – I stand with the heroes of Law Enforcement. Biden says Antifa is just an idea. Ideas don’t assault cops & burn down buildings. Antifa is a domestic terrorist org.Team Trump (Text VOTE to 88022) 8.41.96.2,
2020-10-01,"Comey is a disaster who cheated and lied. How do you write books when you can’t remember anything? Should be tried for treason. This is ridiculous! Paul Sperryall this memory loss and out-of-the-loop i dunnos is strange for a guy who took copious notes after playing a case agent spying on Trump and locked them in his home safe, and wrote a book and is writing a second book now twitter.com/tomselliott/st…82.26.6",
2020-10-01,Thank you Paul! Paul SperryPundits & Never-Trumpers still don't get why Trump's base remains so loyal to him. Here's why:-- Trump's endeavored to fulfill every promise he pledged to voters-- Trump is not politically correct-- Trump is consistently & unapologetically pro-American-- Trump fights back7.81.66.2,
2020-10-01,"So weird to watch  interviewing only failed Dems, like Represenative Tim Ryan of Ohio, who got zero percent in his recent presidential run, and following Sleepy Joe’s train to wherever. What a difference from the past - But we will win anyway!!!1.72.19",
2020-10-01,"Just landed in Minnesota. Hasn’t been won by a Republican since 1972, and we saved Minneapolis. Also opened the massive and beautiful Iron Range, which Obama and Sleepy Joe closed.  Thousands of jobs started back. They will close again. How can we lose?1.72.711.8",
2020-10-01,Try getting a new Anchor and a smarter Democrat candidate! The Associated PressBREAKING: The Commission on Presidential Debates says it will add new “tools to maintain order” to the upcoming debates after a chaotic first contest between President Trump and Democratic nominee Joe Biden.  http://apne.ws/Rl18W252.5311.3,['#Debates2020']
2020-10-01,"Many more people would have died from the China Virus if Sleepy Joe were your President. He didn’t even want me to close our Country to Infected China until TWO MONTHS  later, when he said I was right. Now he likes to say I didn’t close up “fast enough”. Just another politician!1.72.610.9",
2020-10-01,"Wow! 100,000 Mail In Ballots in New York City a total MESS. Mayor and Governor have no idea what to do. Big Fraud, Unfixable! Cancel Ballots and go out and VOTE, just like in past decades, when there were no problems!1.73.210.7",
2020-10-01,Such a timid group of reporters at the Biden Press Conference. Where do these people come from?9.4210.3,
2020-10-01,Leaving Minneapolis for a quick stop in Duluth to celebrate the opening of the Obama CLOSED Iron Range. My great honor!!!5.92.110.8,
2020-10-01,Heading to Minnesota today. Saved Minneapolis after the Dem LEFT almost let it be TOTALLY destroyed! .42.210.5,['#MAGA1']
2020-10-01,"HIGHEST CABLE TELEVISION RATINGS OF ALL TIME. SECOND HIGHEST OVERALL TELEVISION RATINGS OF ALL TIME. Some day these Fake Media Companies are going to miss me, very badly!!!4.73.818.3",
2020-10-02,"Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!7.76.531.4",
2020-10-02,I will be overturning this ridiculous order immediately! The Columbia BugleDrain the Pentagon Swamp! twitter.com/Breaking911/st…12.710,
2020-10-02,"Tonight,  and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!56.791.1187",
2020-10-02,Why would I allow the Debate Commission to change the rules for the second and third Debates when I easily won last time?8.85.224.3,
2020-10-02,"I won the debate big, based on compilation of polls etc. Thank you!9.55.633.3",
2020-10-02,"Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://breitbart.com/politics/2020/10/01/exclusive-excerpt-lewandowski-bossie-trump-america-first-the-president-succeeds-against-all-odds/… via . Great book. Order now!Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All...The following is an exclusive excerpt from Corey Lewandowski and David Bossie’s new book, ""Trump: America First: The President Succeeds Against All Odds.""breitbart.com2.96.42.3",
2020-10-02,Will be interviewed tonight by 2.2211.7,
2020-10-03,"Going welI, I think! Thank you to all. LOVE!!!1818.3121.5",
2020-10-04,OUR GREAT USA WANTS & NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!6.311.264.7,
2020-10-04,"Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions who have joined them, are AMAZING!!!Tremendous progress has been made over the last 6 months in fighting this PLAGUE. With their help, I am feeling well!9.511.864.6",
2020-10-04,Thank you so much! Dan Scavino740.9 0:04 / 0:2536.736.5,
2020-10-05,BEST V.A. EVER. 91% APPROVAL RATING. VOTE!8.23.519.6,
2020-10-05,"“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Voter.   Thank you, and remember that the Stock Market is getting ready to break its all time high. NEXT YEAR WILL BE THE BEST EVER. VOTE, VOTE, VOTE!!!!!1.43.718.2",
2020-10-05,"Virginia Voters! Your Governor wants to obliterate your Second Amendment. I have stopped him. I am the only thing between you and your Second Amendment. Working hard in Virginia. It’s IN PLAY. Better Vote for your favorite President, or wave goodbye to low taxes and gun rights!1.34.117.2",
2020-10-05,"IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN), VOTE DEMOCRAT!!!4.1626.8",
2020-10-05,BETTER & CHEAPER HEALTHCARE. VOTE!24.222.8,
2020-10-05,MASSIVE REGULATION CUTS. VOTE!8.23.619.9,
2020-10-05,STOCK MARKET HIGHS. VOTE!1.24.325.5,
2020-10-05,SAVE OUR SECOND AMENDMENT. VOTE!1.96.131.9,
2020-10-05,STRONGEST EVER MILITARY. VOTE!9.74.325.2,
2020-10-05,FIGHT THE CORRUPT FAKE NEWS MEDIA. VOTE!2.97.138.2,
2020-10-05,"BIGGEST TAX CUT EVER, AND ANOTHER ONE COMING. VOTE!1.64.422.9",
2020-10-05,PEACE THROUGH STRENGTH (BRING OUR SOLDIERS HOME). VOTE!2.65.125.4,
2020-10-05,PROTECT PREEXISTING CONDITIONS. VOTE!3.1524.7,
2020-10-05,"I really appreciate all of the fans and supporters outside of the hospital. The fact is, they really love our Country and are seeing how we are MAKING IT GREATER THAN EVER BEFORE!7.29.959.6",
2020-10-06,"....invincible hero, who not only survived every dirty trick the Democrats threw at him, but the Chinese virus as well. He will show America we no longer have to be afraid.”   Thank you Miranda. Was over until the Plague came in from China. Will win anyway!1.32.210.3",
2020-10-06,"This Tweet violated the Twitter Rules about spreading misleading and potentially harmful information related to COVID-19. However, Twitter has determined that it may be in the public’s interest for the Tweet to remain accessible.  ",
2020-10-06,"I am looking forward to the debate on the evening of Thursday, October 15th in Miami. It will be great!2.94.626.7",
2020-10-06,"Biden and Democrats just clarified the fact that they are fully in favor of (very) LATE TERM ABORTION, right up until the time of birth, and beyond - which would be execution. Biden even endorsed the Governor of Virginia, who stated this clearly for all to hear. GET OUT & VOTE!!!4.4720.5",
2020-10-06,Will be back on the Campaign Trail soon!!! The Fake News only shows the Fake Polls.5.56.737.5,
2020-10-06,"Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://breitbart.com/politics/2020/10/01/exclusive-excerpt-lewandowski-bossie-trump-america-first-the-president-succeeds-against-all-odds/… via Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All...The following is an exclusive excerpt from Corey Lewandowski and David Bossie’s new book, ""Trump: America First: The President Succeeds Against All Odds.""breitbart.com11.97.9",
2020-10-06,"It is reported that the Media is upset because I got into a secure vehicle to say thank you to the many fans and supporters who were standing outside of the hospital for many hours, and even days, to pay their respect to their President. If I didn’t do it, Media would say RUDE!!!5.9629.7",
2020-10-06,"I will be leaving the great Walter Reed Medical Center today at 6:30 P.M. Feeling really good! Don’t be afraid of Covid. Don’t let it dominate your life. We have developed, under the Trump Administration, some really great drugs & knowledge. I feel better than I did 20 years ago!19.328.159.1",
2020-10-06,"STOCK MARKET UP BIG, 466 Points!  28,149. Great News for America. Jobs, Jobs, Jobs!2.85.227.8",
2020-10-06,Volunteer to be a Trump Election Poll Watcher. Sign up today!  for Trumparmyfortrump.com2.339.3,['#MakeAmericaGreatAgainArmy']
2020-10-06,"“You see it in enthusiasm for the President outside Walter Reed Hospital. You see it in Registrations, from Florida to Pennsylvania & West Virginia, where Republicans are outstripping Democrats by 2 to 1. If the President bounces back onto the campaign trail, he will be an....1.12.913.5",
2020-10-06,Wow. Joe Biden just took a more Liberal position on Roe v. Wade than Elizabeth Warren at her highest. He also wants to PACK our great United States Supreme Court. This is what the Dems will do. Remember as they try changing positions before elections end. GET OUT AND VOTE!2415.7,
2020-10-07,"11,00 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ballots, with NO WAY TO VOTE FOR PRESIDENT. Many others throughout USA. Here we go. This will be the most corrupt Election in American History!3.25.515.9",
2020-10-07,"The House & Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support, & 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!35.318",
2020-10-07,"All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country, people have acted very slowly, especially since it is perhaps the biggest political crime in the history of our Country. Act!!!1.34.815.9",
2020-10-07,"So I had to constantly fight off all of this Scum, achieve more than any other President in First Term, and then they talk Chaos. They created crimes against me and this administration! Gregg JarrettStunning revelations expose FBI’s Trump probe as dirtiest political trick in US history https://gjarr.it/34nVJxp1.63.39.8",
2020-10-07,"Because I’ve beaten him and his very few remaining clients so much, and so badly, that he has become a blathering idiot. He failed with John McCain and will fail again with all others. He is a total loser.  is a Tennessee Star, a highly respected WINNER! Greta Van SusterenWhy are you so rude? It is one thing to to disagree w/ someone but you get so personal w/ name calling and you seem to have a particular willingness to insult women. twitter.com/SteveSchmidtSE…11.14.4",
2020-10-07,New FDA Rules make it more difficult for them to speed up vaccines for approval before Election Day. Just another political hit job! 2.33.111.9,
2020-10-07,"Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://breitbart.com/politics/2020/10/01/exclusive-excerpt-lewandowski-bossie-trump-america-first-the-president-succeeds-against-all-odds/… via . Great book, go out and give it a try!Exclusive Excerpt--Lewandowski & Bossie: ‘Trump: America First: The President Succeeds Against All...The following is an exclusive excerpt from Corey Lewandowski and David Bossie’s new book, ""Trump: America First: The President Succeeds Against All Odds.""breitbart.com2.67.12.7",
2020-10-07,"If I am sent a Stand Alone Bill for Stimulus Checks ($1,200), they will go out to our great people IMMEDIATELY. I am ready to sign right now. Are you listening Nancy? 6.411.834.5",
2020-10-07,"I have fully authorized the total Declassification of any & all documents pertaining to the single greatest political CRIME in American History, the Russia Hoax. Likewise, the Hillary Clinton Email Scandal. No redactions! Paul SperryWhen all the documents are finally declassified, and all the redactions removed from reports, the nation will see that the FBI and CIA not only knew the Russia ""collusion"" allegations against Trump were a political dirty trick, but that they were in on the trick4.210.823.8",
2020-10-07,"Did anyone get to see that absolute “Joke” of a Town Hall interview that Joe Biden did with Concast  , hosted by Lester Holt? What a disgrace to our Country that FREE public airwaves can be used that way. All SOFTBALLS. A big FIX. Time should be paid by the corrupt DNC!3.63.212.7",
2020-10-07,NEW MEXICO! Today is the last day you can register to vote online or via mail. Make sure your vote counts!Get Ready to VoteVisit vote.donaldjtrump.com for information about voting in your state.vote.donaldjtrump.com5.71.45.7,
2020-10-07,"Mini Mike Bloomberg, who made a fool of himself on the Dems debate stage when Elizabeth Warren & the others simply took him apart, is going “crazy” trying to buy his way back into the Liberal Democrat’s hearts. His Florida ads are lies. I am much better for SENIORS than Sleepy!22.711.3",
2020-10-07,"The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!2.73.312.9",
2020-10-07,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...5.66.519.7",
2020-10-07,"Crazy Nancy Pelosi and the Radical Left Democrats were just playing “games” with the desperately needed Workers Stimulus Payments.They just wanted to take care of Democrat failed, high crime, Cities and States. They were never in it to help the workers, and they never will be!3.1518.1",
2020-10-07,"... Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee to the United States Supreme Court, Amy Coney Barrett. Our Economy is doing very well. The Stock Market is at record levels, JOBS and unemployment...1.22.39.9",
2020-10-07,"...request, and looking to the future of our Country. I have instructed my representatives to stop negotiating until after the election when, immediately after I win, we will pass a major Stimulus Bill that focuses on hardworking Americans and Small Business. I have asked...2.13.16.8",
2020-10-07,"...also coming back in record numbers. We are leading the World in Economic Recovery, and THE BEST IS YET TO COME!2.22.511",
2020-10-07,"How does Biden lead in Pennsylvania Polls when he is against Fracking (JOBS!), 2nd Amendment and Religion? Fake Polls. I will win Pennsylvania!7.76.531.3",
2020-10-07,THANK YOU!Team Trump (Text VOTE to 88022) 71.87,
2020-10-07,Republicans need to get smart and confirm Nate Simington to the FCC ASAP!  Thank you!6.528.8,
2020-10-08,"Obama, Biden, Crooked Hillary and many others got caught in a Treasonous Act of Spying and Government Overthrow, a Criminal Act. How is Biden now allowed to run for President?3.97.728",
2020-10-08,Moderator cut off  Mike Pence while discussing the Knights of Columbus. This is what he was referring to...“Kamala Harris’s Outrageous Assault on the Knights of Columbus”Kamala Harris’s Outrageous Assault on the Knights of ColumbusNo longer is the debate over Christianity in the public square. It is over Christians in the public square.nationalreview.com83.69,
2020-10-08,Joe Biden opposed taking out Osama bin Laden...Mike Pence 5.93.19,
2020-10-08,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.1.36.115.1,
2020-10-08,"Will be interviewed by  at 8:00 A.M.    Great Jobs Numbers & Economy, Plus!1.21.69.3",
2020-10-08,"Was just briefed on Hurricane Delta, and spoke with  of Texas and  John Bel Edwards. Please heed the directions of your State and Local Officials. We are working with them very closely — please be prepared, be careful, and be safe! FEMA Region 6Prepare now for Hurricane . Be sure your emergency kit includes these items:  Food & waterFace mask & hand sanitizerCashMedicationPet suppliesImportant documents More: http://ready.gov/hurricanes  11.65.6","['#Delta', '#lawx이']"
2020-10-08,"Just spoke with Prime Minister  of the United Kingdom. Very thankful for his friendship and support as I recovered from the China Virus. I am looking forward to working with him for many years to come, a great guy!2.3419.2",
2020-10-08,"Biden supports Cory Booker’s Bill that will force low income housing in the Suburbs, which will lower property values and bring crime to your neighborhoods. If Dems win, GOODBYE SUBURBS!2.53.712.8",
2020-10-08,"My highly regarded Executive Order protected 525,000 American jobs during the height of the Chinese Plague. Democrats want to have Open Borders!1.32.611.3",
2020-10-08,Mike Pence WON BIG!10.19.963.2,
2020-10-09,"Biden is against Oil, Guns and Religion, a very bad combination to be fighting in the Great State of Texas. We are Winning Big, in the Real Polls, all over the Country!!! NOVEMBER 3rd. VOTE!!!4.25.625.2",
2020-10-09,"The Gallup Poll has just come out with the incredible finding that 56% of you say that you are better off today, during a pandemic, than you were four years ago (OBiden). Highest number on record! Pretty amazing!2.95.121.1",
2020-10-09,"Governor Whitmer of Michigan has done a terrible job. She locked down her state for everyone, except her husband’s boating activities. The Federal Government provided tremendous help to the Great People of Michigan. My Justice Department and Federal Law Enforcement announced...3.54.314.6",
2020-10-09,I will be interviewed by  tonight at 9:00 P.M.   Enjoy!1.91.810.6,
