date,text,hash_tags
2020-10-01,Yeah lets focus on your 3 degrees you got from Delaware State HBCU.  I heard you finished top in your class.3,
2020-10-01,", We are awake. We no longer listen to what politicians like BHO, HRC, and you say. We watch what you DO! You all failed us. Our President Trump is beloved because he loves us, fights for the good of America, and WINS!13",
2020-10-01,"By the way... with respect to the Proud Boys. How can a group that includes white, black, hispanics and Asians be considered a white supremicist group? Clearly I'm missing something.7",
2020-10-01,Just a bunch of lies and bully tactics directed at you. You did well but still let him get under your skin a few times.  Disregard him and stay the cool guy you are.  ,['#RidinWithBiden2']
2020-10-01,You didn't say anything that would make my life better either. What I do know is what my life was like when you and your Master Obama was there for 8 years and I'm happy the way things have been the last 3+ years.2,
2020-10-01,It makes me laugh how you all thought trump did so bad last night when Biden wouldn’t even answer his own questions and didn’t even know what he was talking about half of the time.3,
2020-10-01,"I remember you saying “shut up” now if Trump said that u and the socialist slime would be all over that, you are a rehearsed politician he is not and we voted and will again for 28",
2020-10-01,"The weird thing is that it wasn’t the militias or the Proud Boys looting, burning and dragging people out of their cars and beating them nearly to death.44",
2020-10-01,"Joe, thank you for your candor. This is why people like me, Veterans, respect you and want  nothing more than Trump to go back under his rock  with the  and other ""very fine people"". Maybe he can find something to do under there with them.. . ","['#PoopBoys', '#Inshallah', '#BidenHarris13']"
2020-10-02,when was that joe? 180 years ago? before your 10 years as VP?13,
2020-10-02,You've done nothing in 47 years but get rich as public servant.5,
2020-10-02,Not true at all. You don't support anything Republicans want in their lives..13,
2020-10-02,In 47 years what have you done for those families? Not a damn thing.2,
2020-10-02,"Not my President!! Sound familiar??? It should, that's what y'all are promoting out there!!3",
2020-10-02,So looking forward to voting for President Trump Again!4,
2020-10-02,When I first ran for the senate 47 YEARS AGO! My running mate was 8 years old..3,
2020-10-02,"How did you feel about the 'racial jungle back in those glory days? How about those jungle families? Didn't want to get mixed up in other races, did you?4",
2020-10-02,We already have a President for all. Democrats are welcome and many have joined the  movement. Best decision ever ,"['#WalkAway', '#Trump2020LandslideVictory2']"
2020-10-02,Please vote! The American people demand transparency! Cat NamusTrying to gauge public perception. Which lack of transparency scenario pushed by the  poses the biggest risk to ? Please RT & share to various political influencers Twitter feeds for a diverse array of responses & opinions. Comment below thx     4,"['#MSM', '#WeThePeople', '#Election2020', '#Poll이']"
2020-10-02," definitely won, mostly because  was such a psycho freak that would not allow others to speak, including the moderator! Dena Grayson, MD, PhD    twitter.com/DrDenaGrayson/…4","['#BidenWonTheDebate', '#BidenHarris2020', '#Debate2020', '#Vote']"
2020-10-02,Who did you plagiarize it from?12,
2020-10-02," is nothing but a cringey AHOLE..... Teresa¯\_(ツ)_/¯I Stand With Angel Moms!Video of the first 3 interruptions, and they're all Biden interrupting Trump: Wallace is WRONG!119.7 0:03 / 0:47121",
2020-10-02,Was that before or after you took YOUR family away from the 'racist jungles'?12,
2020-10-02,Let's see. If we go about this the way liberals think it's either ban all guns or shut down Las Vegas. What did you have in mind Joe?7,
2020-10-02,When you first ran for Senate I was in sixth grade. Now I’m getting ready to retire.1110,
2020-10-02,"Many people weren’t even born when you ran for Senate. You are the son of a used car salesman. The lessons you have learned are to cheat, lie, dishonor and steal from the American people.  No one in their right mind would allow you to govern us. We will be voting ",['#Trump202019']
2020-10-02,"What exactly have you done for all families in the almost Five decades you have been in  government, aside from living off our taxpayer money? What have you done for Blacks and Hispanic Americans in 47yrs?? Answer-NOTHING!3",
2020-10-03,"You misspelled ""Democrat"". You meant to say, I'm running as a Racist Panderer who chose my running mate, possible Supreme Court Justice and everyone else based on skin color and what other people tell me I should do versus actually looking at their qualifications.6",
2020-10-03,After Watching You In  Grand Rapids Today ...Your Commander Skills Are Zero ...Sorry Joe23,
2020-10-03,Are you ever going to apologize for your ties to the KKK?11,
2020-10-03,You didn't while you were the VP.  Save the crap.  Our family is MUCH better off under President Trump.  You tried to ruin a man's life out of bitterness....the man who was first to reach your 1st wife and children after the horrific wreck that he was not responsible for.14,
2020-10-03,This cannot be a partisan moment.It must be an American moment.We have to come together as a nation.1.94.838.7,
2020-10-03,That sounds great! But you’ve sided with the extreme left! You promoted rioters! You promoted criminal behavior!! You promoted hatred towards cops and you promoted socialism!!! That’s NOT the America that we all know and love!! And it’s NOT the America we want! TRUMP 2020! 12,
2020-10-03,And you mean it!  I'm so looking forward to having a real President and real First Lady!  Keep up the rallies!  You are awesome!2,
2020-10-03,This is an important message for Americans to hear and feel from a President. Trump offers nothing like this.  He will however work very hard to divide us further and make us less secure here and abroad.217,
2020-10-03,"A president who plans on taking away or second amendment, stack the courts, makes dc a state(bs it needs to go back to md), make Puerto Rico & Guam’s states just for seats & destroy our electoral college (meaning ca & ny) decide President. Turn us into a 1 party county. NOooo2",
2020-10-03,You are being sued for defamation for targeting a child who was attacked by a convicted pedophile2311,
2020-10-03,Democrats will never represent me. I’m better than that.10271,
2020-10-03,Don't believe you. You refused to answer question after question on debate night. Started with refusing to answer whether you'd stack the SCOTUS and it didn't stop for 90 minutes.In this void I have to judge you by the company you keep. Caustic brew of leftists & neolibs.24,
2020-10-03," Trump mocked Hillary when she had pneumonia and he won, remember? He mocked her in the same way he mocked the disabled reporter exageratedly walking funny, flapping his hands, making a goofy face, typical Trump puerile behavior. guyfawkestoo23",
2020-10-03,"You've never represented me before, why now?27",
2020-10-03,"Wow, that's refreshing, I haven't had that for, well, almost 4 years!36",
2020-10-03,That's 1 major thing that Trump doesn't understand about his job. A president is the leader of ALL AMERICANS. VP Biden understands and is committed to this and that's one of many things I love about him.1119,
2020-10-03,No sir. The constitution is on the ballot in November and the democrat party is waging a Marxist revolution against it.319,
2020-10-03,"You represent a oligarchy who wants to transform citizens into subjects.In no way, shape or form does that represent me or the oath I swore to defend our Constitution from all enemies, foreign and domestic.21128",
2020-10-03, Sometimes we Democrats are just waaaaaay to nice for our own good. Pat *VOTE!*Of course not. twitter.com/politvidchanne…14,
2020-10-03, If your ads are not lies...then continue spreading the truth...donald will not stop...you’re ahead—do not falter. donald will use it against bat you...no nastiness...just TRUTH.33,
2020-10-04,"Sorry Joe, NO! I am voting RED all the way and in person!3",
2020-10-04,Elect Marxist radicals.Not on your life!! ,"['#BidenRiots', '#AntifaBLMDomesticTerrorists3']"
2020-10-04,I'm going to do it. Voting for President Trump4,
2020-10-04,Agreed! Can't wait to reelect President Trump!2,
2020-10-04,"One month until you leave , prepare your suitcases it’s time2",
2020-10-04,"Yeah, that's not going to fly with the GOP. Never has. They are all about division. They hate Americans that are not rich and white, pure and simple.4",
2020-10-04,Please put your ads back up.. he doesn’t look sick he’s just scared.. I already have my voting plan.. ,['#VoteBlueDownBallot26']
2020-10-04,"Thanks, Joe, but I know where and when to vote for  .4",
2020-10-04, Let's DoTHIS12,['#BidenHarris2020']
2020-10-04,TRUMP 2020 is the only man that can FIX OUR ECONOMY!!!!!13,
2020-10-04, has been leading the way and being a real role model during this whole pandemic.  looks to seal election after Trump's week from hell https://politico.com/news/2020/10/03/biden-looks-to-seal-election-after-trumps-week-from-hell-425891…23,['#TuckFrumpBiden']
2020-10-04,We've got your back Joe!  ,"['#VoteBidenHarris2020', '#VoteBidenHarrisToSaveAmerica5']"
2020-10-04,"We're gonna do it, Mr. Vice President. It won't be the outcome you want though.8",
2020-10-04,Or you can go to http://Antifa.com and donate to Joe as well!Joe Biden for President: Official Campaign WebsiteWe are the United States of America. There is not a single thing we cannot do. Are you with us? Join our campaign to elect Joe Biden today!joebiden.com133,
2020-10-04,Whatever Hillary328,
2020-10-04,"Racist Joe, will you denounce demokkkrat sponsored domestic terrorist groups antifa and blm?2",
2020-10-05,"And before that, you are on the take from ch i na11",
2020-10-05,God bless 5,
2020-10-05,47 years. FORTY SEVEN YEARS!110,
2020-10-05,Put up your ads again!!!!!13,
2020-10-05,  How about this sleepy Joe! Hahaha Why I left the Democratic partyThey've seen the Light!!!!11,
2020-10-05,"Nice way to say black people can't get a good job or make money without the government ""helping"" them.They've heard that before!!2",
2020-10-05,Do we all get 3.5 million from former Moscow Mayor’s wife after we get kicked out of our job for snorting coke?113,
2020-10-05,Democrats have loooong forgotten that.127,
2020-10-05,Fraudulent mail in ballots galore! Because you can't win without cheating!321,
2020-10-05,"Too late, Joe.  Your party has played ""divide and conquer"" a thousand times too many...8",
2020-10-05,"Now that Trump has made his victory lap around the hospital, I hope you’ll proceed with ALL of the campaign ads! It’s time to get moving. ",['#TrumpDirtyTricks27']
2020-10-05,Pretty sure you've long forgotten that Joe26,
2020-10-05,NO F**KING WAY!    ,"['#TRUMP2020', '#MAGA', '#VoteRed22']"
2020-10-05,"In 30 days Joe ""Welcome to Walmart""...7",
2020-10-06,Will the notes be plagiarized?19,
2020-10-06,"Mask sure didnt help Senator Thom Tillis who wore one did it. I have also noticed you stopped wearing cloth mask and are using surgical mask now too , apparently  you learned cloth does nothing25",
2020-10-06,Our president is creating chaos and letting people think that covid 19 is not that bad. You need to put your ads back on Uncle Joe and do it right now!!!37,
2020-10-06,"Joe, Maybe we could come over to your place and listen to Tommy Dorsey on your gramophone And have an egg creme. I hear RCA is going to be a really hot stock next year. Corn pop can join us.3",
2020-10-06,In other words:- Socialized medicine- abolish 2nd Amendment- no more fossil fuels- expand big governmentIt's a future that is dark and bleak -- no thanks.4,
2020-10-06,"The Obama Principle:1. Tell them what they want to hear (“Hope & Change!”)[then, if they’re dumb enough to elect you]2. Do what you want to do (like, divide the country on race lines because it’s good for D’s). Seriously, PS. Hiden Biden’s doing EXACTLY that.24",
2020-10-06,Like Comey?21,
2020-10-06,God dammit start the negative ADS back up! Please!3,
2020-10-06,Thank god  is following his doctors! Faucis science has been all over the map!3,
2020-10-06,Another tea and crumpet gathering for 6 people in circles.13,
2020-10-06,“Come on man!” You know a National mask mandate is “malarkey.” Even a “dog-faced pony soldier” knows it’s not constitutional.16,
2020-10-06,Are you going to talk about sexually assaulting ?1010,['#TaraReade']
2020-10-06, please restart All ads for your presidency. Don't hold anything back135,
2020-10-06,What if you just said them out loud and didn't kill so many trees...murderer1015,
2020-10-06,"You continuously say, “listen to the science.” Which science? There are conflicting science out there. Is there a different science for the masses of leftist Antifa & BLM protestors and rioters! You, the Dems, & the entire MSM didn’t condemn them so what science did they follow?2413",
2020-10-06,the only note i want from you is your dropping out229,
2020-10-06,"Joe why did Hunter get $3.5 million from Moscow, Is it true the Russians bribed you Joe,18331",
2020-10-06,"When did the “scientists” say a nation wide mask mandate was the way to go? They didn’t, that’s just tyrant speak from Joe’s handlers.  Sad sacks.27",
2020-10-06,"Nah, they’ll just be asking you more questions about why you think Trump is bad, and then the harder questions will be “do you like puppies or kittens,” and “what color is the sky?”5330",
2020-10-07,"Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing layoffs in your community, Donald Trump decided today that none of that matters to him.2.71043.5",
2020-10-07,We have your word? 13,
2020-10-07,We don’t. That is why you will be our next POTUS!11,
2020-10-07,"I sound crazy for saying this, but I think the Whinoceros is deliberately trying to infect you and Kamala, even within a close distant range. Stay far away from him. Do the debates Virtually. We CANNOT lose you now! 1",
2020-10-07,Well your party are the cause of division! U mob tried to unseat a legally elected president! 12,
2020-10-07,No he didn’t. He’s looking out for my and my children’s tax dollars. You wouldn’t know fiscal restraint if it bit you in the ass.,
2020-10-07,I'm begging. Don't do debates unless virtual. Trump wants to infect both of you.21,
2020-10-07,"Why don't you ask Hunter, BLM, Antifa and don't forget China and Ukraine?121",
2020-10-07,"And solve world hunger, with 3 hot meals for everyone every day...Making promises is easy...Implementing them is hard.Other than using your office for graft and corruption, you don’t seem to have actually done that much.Talk’s cheap23",
2020-10-07,Unity over division.1.63.730.4,
2020-10-07,Try denouncing  and . Would be a good start. What was that weird shit you said to those little girls today? ,"['#blm', '#ANTIFA', '#pervert22']"
2020-10-07,"Sniffing children, not flowers.1",
2020-10-07,"Joe, you have lied repeatedly and accomplished nothing in 47 yrs!2",
2020-10-07,See anymore minorities stocking shelves lately?2,
2020-10-07,"I worked for the Mental Health Services Act in California Mr.  Please offer Mental Health to police too, thank you.4",
2020-10-07,"I absolutely agree, I’m going in person to make sure my vote for Donald J Trump is counted!6",
2020-10-07,The left divides.  It's their entire game plan.  Class and race warfare is all it has.3,
2020-10-07,"That doesn’t sound like a policy and Trump is already doing that. It’s the democrats that do the non stop race baiting routine. Race relations plummeted under Obama. No thanks, Joe.3",
2020-10-07,Why haven’t you done it in the past half century that you’ve held elected office?7,
2020-10-07,Have you run this by BLM?12,
2020-10-08,"Let me be clear: A Biden-Harris Administration won't increase taxes by a dime on anyone making less than $400,000 a year.2.910.261.4",
2020-10-08,Your mighty crooked fella!  Your word is worthless  - he is in front of you.31,['#WheresTrump']
2020-10-08,"No, it's because our governor is a control freak and bidding for a position on your cabinet. Also  will pass relief with out all the fat Dems are trying to put in. Because facts matter1",
2020-10-08,Don't get your hopes up Joe25,
2020-10-08,"Oh we will Joe but most will be cheering for Pence. And as far as you knowing anything about a VP debate? Get over it man. You were VP - bc Obama won - & he only won bc he was blk. You were just kind of there looking lost as,you do now sir.13",
2020-10-08,"Joe Biden and ""accelerate"" don't go together.6",
2020-10-08,She will represent you and make you proud. You both are the protectors of our souls and our sanity.12,
2020-10-08,The only thing she can get him is a bowl of chlamydia.214,
2020-10-08,"We can end this era of division.We can end the hate and the fear.We can be what we are at our best: one America.Notes from Joe: On Gettysburg and UnityYesterday, I traveled to Gettysburg, Pennsylvania — where, in the summer of 1863, Union and Confederate soldiers took up arms in one of the most consequential battles ever fought on American soil....joebiden.com1.83.91.9",
2020-10-08,Turn yourself in for Sedition. Using Russian Dossier!16,
2020-10-08,This just confirms why regular hard working class Americans and 100% of law enforcement are voting for 137,
2020-10-08,"We are still voting for Trump Miss Harris , and Dementia Joe2225",
2020-10-08,Who’s Taylor swift?6121,
2020-10-08,She will be awful.1062,
2020-10-08,"You’re just angry quick tempered, and nasty.  All you can do is divide. DrConservaMom RED!34",['#Vote']
2020-10-08,Fairly sure it's my idiotic Democrat governor that is abusing children by keeping schools closed and punishing working families so that he can win an election. Open schools. Stop abusing children.9,
2020-10-08,This looks like two people walking to the firing squad428,
2020-10-09,"As a woman, I found her pulling faces, sneering, rolling her eyes, and laughing at Vice President Pence anything but Presidential.She’s not ready for prime time. Are they going to end the fillibuster and pack the Supreme Court? Still waiting!8",
2020-10-09,You’re a liar. All that free stuff you promise will increase everyone’s taxes.3,
2020-10-09,Hey interns. Let's see him do that live on stage. Truth over facts.11,
2020-10-09,  Biden key player in failed coup against  Americahttps://youtu.be/m5G5ld-vuoc122,
2020-10-09,"Except she lied, a lot. She is not ready for prime time. Pence Tulsi'd her.11",
2020-10-09, got curb stomped by 4,
2020-10-09,Oh get a grope Joe!!4,
2020-10-09,Not me. Nothing she said made me even consider voting for you.2,
2020-10-09,"So are you saying our  is not “fit” for the part? Come on, man! Can’t you just say: will compliment my position, as president, and I am confident in her role as our VP. But no, you have to have passive aggressive  tendencies every time you speak.",['#TrumpPence20208']
2020-10-09,"""the Trump Administration is coming for you."" You are correct to take better care of you. By the way what health plan are you on sleepy?2",
2020-10-09,Truth?EVERY SINGLE WORD WAS A LIE325,
2020-10-09,We must seek a Constitutional Republic at all costs!!!!13,
2020-10-09,"Correct.  If you like your company's health care plan,  Joe Biden will replace it. Obama/Joe lied. Why did you EXEMPT YOURSELF from the ""big fn deal"" Obamacare if it was soooooo good for we deplorables?13",
2020-10-09,"We are happy with the one we’ve got ,you can keep her.8",
2020-10-09,"We must not keep our nostrils closed, but open, so we can sniff people inappropriately.17",
2020-10-09,"Actually, she lied a lot. Review the debate, . Now we know why you’ve been hiding  since the VP announcement.112",
2020-10-09,She lied through her teeth about things that are pretty easy to confirm9,
2020-10-09,"And you're going to make it better by taking away pre-existing doctors and pre-existing health care plans, and replace it with an unaffordable premium, and an unaffordable deductible. A $7000 deductible for most people is the exact same thing as having no insurance.118",
2020-10-09,Direct this at your Party and the Media that perpetuates the division.313,
2020-10-09,I cannot even think of her being one heartbeat away from being POTUS.GIF2,
2020-10-10,"What was the ""truth"" ? Experts were deeply divided about Covid and ways of treating it. Still many unknowns abt the virus. Pelosi, Schumer, YOU, DeBlasio were dismissing the danger in January & February. Trump relied on the experts appointed by ... Obama.12",
2020-10-10,What’s NOT wrong w  is a much shorter list1249,
2020-10-10,What's NOT wrong with this guy?217,
2020-10-10,What thing Joe?29,
2020-10-10,"Why are you not unifying people like you said? If you’re so great just run on your no policy, no question answering platform and stop bashing the President of the United States.15",
2020-10-10,"You're going to lose, and then hopefully go away.6",
2020-10-10,"You know the thing, what ever the hell that is, right Joe.2",
2020-10-10,"Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?1.54.729.4",
2020-10-10,Registered & ready to cast my vote in person for  .... just like in 2016!!!      .  2,
2020-10-10,Cases ≠ illness per se3187,
2020-10-10,Updated my address and requested absentee  ,"['#Election2020', '#BidenHarris20202']"
2020-10-10,He’s trying to kill as many as he can on his way out the door!  ,"['#VoteBlueToEndThisNightmare', '#BidenHarrisLandslide20207473']"
2020-10-10,"Airplanes??? It’s recycled air people! We should really be wearing masks, whether there’s a pandemic or not, on an airplane, IMO. 3",
2020-10-10,So you'd rather we resemble China and have a police state?19457,
2020-10-10,Do you have it?  Steve GuestYou can't make this up.Joe Biden just removed his mask to cough in his hand.Talk about unsanitary!288.4 0:04 / 0:05167,"['#Cough', '#MaskIdiot트윗']"
2020-10-10,That'll take more than 280 characters.35,
2020-10-10,You can’t debate Trump in person because he makes you look bad.297152,
2020-10-10,stay well away from him Joe.  He is holding another super-spreader event at the WH tomorrow for 100 people.  there is no way he has had three consecutive negative tests in order for him to be out and about.323,
2020-10-10,So you're not being honest when you say you will repeal the Trump Tax Cuts on day one?3,
2020-10-10,"Folks, if you live in:IdahoNew YorkNorth CarolinaOklahomaToday is your last day to register to vote. Head to http://iwillvote.com and get registered before it’s too late.1.712.8",
2020-10-11,We need a president who understands hardworking Americans — not one who looks down on them.2.23.628.9,
2020-10-11,Trump 2020 ~ Promises Made ~ Promises Kept ~ Peace President ~  ~17,
2020-10-11,"Let’s go vote, America.http://iwillvote.com1.63.220.5",
2020-10-11,"You left off the word ""elite"" at the end. Mind slipping, Joe?6",
2020-10-11,"Does anyone else appreciate that ’s tweets are grammatically correct with no typos,...and no random caps.15",
2020-10-11,"This video is sped up, right? 2x speed?5",
2020-10-11,Which means we don’t need YOU! !2,['#GoYouKnowTheThing']
2020-10-11,YES VOTE TRUMP6,
2020-10-11,"Joe if you truly cared about America, you would drop out2",
2020-10-11,What about the last 47 years? Why hasn't he healed it yet?17,
2020-10-11,The world is changing and America will only survive if so.4,
2020-10-11,"Wondering why you’re tweeting this. At the same time, you called the President xenophobic and said he was overreacting.1412",
2020-10-11,"I believe that you mean that. We have decades of lies, judgment & projection from the ruling class to confront.   You help us.2",
2020-10-11,Said he condescendinglyBiden thinks that insulting everyone's intelligence is the way to go1,
2020-10-11,The Biden’s are very privileged139,
2020-10-11,"Joe Biden is speaking to his cronies who have been getting rich off of the people for decades and centuries.  Keep in mind that his reference to ""all of us"" means ""all of them"". Anastacia GoldenhairOnce you're in this global construct, you are then subject to the laws of system.  You are given a SSN and they estimate how many taxes you will pay over your lifetime.  They take the birth certificate and issue it on the capital markets and earn money on it.  39",
2020-10-11,Is Burisma gonna hire us all?116,
2020-10-11,"Yes, you're working class. You don't work... and you have no class...420",
2020-10-11,Very interesting how career politicians are now multi multi millionaires. Cough - Pelosi 140 million110,
2020-10-11,It's been great for you and your family. Why don't you tell us about all the money foreign countries have given you and Hunter8,
2020-10-11,It means voting for Trump. It means locking up criminal politicians.5,
2020-10-11,Your ' idea ' just killed another Trump supporter in cold blood. Monster.69,
2020-10-12,You think building roads is a solution to a recession Dems just don't know what money or economies are 3,
2020-10-12,"I helped pull this country out of a recession before — and, as president, I’ll do it again.3.75.646.9",
2020-10-12,You're a great inspiration to Brayden and others like him. The US deserves you as President.1113,
2020-10-12,I will vote for Trump for everything you mentioned. He is the man to do it.You and kamala should retire and leave us in peace.15,
2020-10-12,I can’t believe you are encouraging people to vote for your opponent. Bold strategy.3,
2020-10-12,"So when you called him xenophobic in January for banning travel from China, or when Pelosi walked around  Chinatown saying Trump was chinaphobic, that there was no cause for alarm... THAT WAS OK?? Millions would be dead if you had been in control.4",
2020-10-12,"When President Trump was told one thousand Americans were dying every day from COVID-19, he shrugged it off and said, ""it is what it is.""It is what it is?This president doesn't even pretend to care about the Americans he swore to serve. It's disgraceful.82.815",
2020-10-12, Please ask George W Bush to join the mission this year. His voice is needed and it’s the right thing to do.12,
2020-10-12,47yrs in congress! All you've done is support a KKK grand wizard and line your families pockets.12,
2020-10-12,I thought the quote was “we believe in truth over facts”113,
2020-10-12,"Quick someone ask Joe Biden what does ""LGBTQ+"" stand for and I guarantee you he doesn't make it past the letter G....""Lesbian, Gay, and Bi-you know the thing!""1241",
2020-10-12,Why did Joe Biden say the Voters “Don’t Deserve” to know if he’s going to stack our Supreme Court?1356141,
2020-10-12,"That’s you Joe. There’s no humility in you Joe. What have you ever done that was a positive for Americans? Trade, wars, taxing SS, enriching your own family throughout the 47 years, especially as the VP. You’re making all kinds of promises now that you never did in your 47 years.712",
2020-10-12,I believe in all those things so I am Voting Trump.5,
2020-10-12,You have nothing original to offer. You copied Boris Johnson's 'Build back better' slogan. You sent the jobs overseas.33,
2020-10-12,". THIS MAKES ME VOMIT Chris11962How about you just keep your hands off them, ?      twitter.com/JoeBiden/statu…22","['#Biden', '#BidenHarris', '#sundayvibes', '#SundayThoughts', '#MondayMorning']"
2020-10-12,"Quit with the malarkey, Joe! You and Obama put us thru the recession in 2009!116",
2020-10-12,Individualism over collectivism.Smaller government over larger government.Closed borders over open borders.Energy independence over green new deal.Good private sector jobs over government make work.Common decency over PC. over27,
2020-10-13," Once a predator, always a predator. Red Chump WalrusDoes any Democrat have an explanation for why Joe Biden is doing this?21",
2020-10-13,"Nikita Khrushchev's chilling prediction: 'We will take America ... We do not have to invade the U.S. We will destroy you from within. The other - Michael MooreBiden- Raise taxes, shut down America, tear down the suburbs, build multi-family housing, not build anymore electric plants, defund law enforcement, ANTIFA is myth, there were no riots in Portland, Hunter will collect the bribes, and ship American jobs and wealth to China!3.3 0:05 / 0:4723",
2020-10-13,...says the guy running for Senate!3,
2020-10-13,Is this for your senate run?3,
2020-10-13,4 more years3,
2020-10-13,"Joe, you already angrily said “I don’t work for you!” to a hard working man. It’s on video. You’ve been a career politician for 47 years.  You are not for the working man or farmers.2",
2020-10-13,We have a president that talks to us all day every day why would we vote for somebody that says we don’t need to know,['#Trump2020LandslideVictory14']
2020-10-13,We’re in a recession?2,
2020-10-13,Are you really running for Senate ?113,
2020-10-13," says he has a plan that would be much better in managing Covid-19. He has a world platform. From a humanitarian viewpoint, doesn't he have a moral obligation to share this plan? Why wait? Either he doesn't care about Americans' lives, or he doesn't have a plan.33",
2020-10-13,Y’all hid Bin Laden 17,
2020-10-13,Why would I donate to descendants of 2 slave owners?14,
2020-10-13,Really?  It's your legislation that gave the Credit Card companies the approval to charge consumers (us) outrageous interest fees. What kickback did you get for that???28,
2020-10-13,Hmmm. Really?Like re-imposing impossible restrictions on farmers to the point that they can't actually FARM their own land?No thanks.TRUMP20201215,
2020-10-13,The longer your awake the more forgetful you are.118,
2020-10-13,"No you won’t , you had 47 long years .. time is up .2425",
2020-10-13,"At least he knows where he is, what he's running for, and doesn't identify people  as that Mormon guy......15",
2020-10-14,Umm Act blue already received millions from BLM110,
2020-10-14,Nancy won’t approve the Stimulus Bill for hurting Americans. Watch CNN’s Wolf Blitzer even call her out as she stumbles! Kayleigh McEnany25th Amendment 67.6 0:02 / 2:1612,
2020-10-14,Wrong again! 11k have died. STOP LYING TO PEOPLE!!!!12,
2020-10-14,What about Seal Team 6? Did you cause their deaths?12,
2020-10-14,You really need to watch a Trump rally - so good - and the best part - he's not a politician.2,
2020-10-14,Barack Obama was the first POTUS to sabotage the incoming duly elected POTUS with the use of the FBI and CIA. Hillary Clinton the DNC Joe Biden and Obama are Seditious and Treasonous. Justice is coming!210,
2020-10-14,PLEASE SIR : THE TRUMP CRIME FAMILY MUST BE BROUGHT TO JUSTICE!314,
2020-10-14,"They did have their voices heard, and president Trump is listening.2",
2020-10-14,According to the experts and science it was supposed to be 2.3 million Sounds like he did a good job considering the circumstances 114,
2020-10-14,Call Hunter and have him chip in the $3.5 million he got from the wife of the mayor of Moscow.2451,
2020-10-14,Don’t you mean a “one more term president”?2138,
2020-10-14,Hunter needs more money for crack. Help a brother out.4245,
2020-10-14,They do spit for brains. It was 2016 election.12,
2020-10-14,Or that’s 1.8 million lives saved! I think Joe really is voting  ! Thanks for pointing that out Joe!16,
2020-10-14,It most likely would’ve been three times worse if you were president you would’ve been sleeping on the job16,
2020-10-14,"According to you 56% of Americans should vote for Donald Trump.... So I think we're good! TEXAN 4 TRUMP“Why should people who feel that they’re better off today under a Trump administration vote for you?” a reporter with Cincinnati’s WKRC Local 12 asked the former vice president.“Well if they think that, they probably shouldn’t,” Biden initially responded.https://lifenews.com/2020/10/13/joe-biden-just-told-56-of-americans-they-shouldnt-vote-for-him/…12",
2020-10-14,OMG guys you got 24 hours to donate to this guy or he's holding back the 6 billion.And son of a bitch....They voted for Trump.,['#RIPUncleCreepy218']
2020-10-15,Do we deserve to know what you would do to the Supreme Court?15,
2020-10-15,Try to stay awake15,
2020-10-15,"We are, now back to the cellar.2",
2020-10-15, is destroying you right now.2,['#HunterBidenEmails']
2020-10-15,"We are voting for you, so you can keep your promise.15",
2020-10-15,Hunter Biden damaging emails about your corruption what???  3,
2020-10-15,I wouldn’t use the word “unconscionable” today Sleepy14,
2020-10-15,"Unlike you, President Trump can multi-task and achieve multiple wins. AND, President Trump knows he is running for president, unlike you who has stated you were running for senate multiple times.  Very sad. Time for you to go back to basement permanently. Retire already!12",
2020-10-15,Knock it off Joe! The Wuhan Flu is an exaggerated version of the common cold brought here by the Chinese. It's next to harmless to the majority of the population. This will go down in history as the greatest fraud ever perpetrated by the Democratic Party.55,
2020-10-15,It's also a lie. Maybe your little tweeting interns ought to go back to middle school and stop trying to work on a campaign.5,
2020-10-15,To Joe’s handlers.... quit the scare tactics! The American people understand this even if Joe doesn’t.1,
2020-10-15,You and your son used your position as VP to enrich yourself.  did nothing wrong2,
2020-10-15,"Obamacare was the biggest screw up that came out of that administration. It doesn’t need protecting, it’s needs to be buried.6",
2020-10-15,Where’s Hunter? Dating his brother’s widow. Taking Chinese money to the bank? Counting the Russia money under his mattress? Or maybe at a board meeting in the Ukraine?24,
2020-10-15,Have you signed up for Obamacare????25,
2020-10-15,"20 days and you can take your 47 years of doing nothing, your socialism, your open borders, your failed health plan, your increased taxes, your open borders and your racism back in the basement with you ",['#VoteRedToSaveAmerica2020612']
2020-10-15,"Over 14M People Have Already Voted!More Than 14 Million Americans Have Already Voted In The Presidential ElectionThe number of people who have voted in Vermont so far account for nearly 30% of the state's turnout in the 2016 general election, according to US Elections Project data.buzzfeednews.com2",
2020-10-16,How will I ensure the rights of LGBTQ+ people are protected under U.S. law?I’ll change the law.6.9323.5,
2020-10-16,"Let me be very clear: If you make under $400,000 you won’t pay a penny more in taxes under my administration.2.65.436.8",
2020-10-16,No Joe. That’s you.23,
2020-10-16,"Donald Trump can lie about the economy all he wants, but the truth is he’s the worst jobs president since 1929.8.33.38.7",
2020-10-16,"That's a huge NO!! I will be watching  to watch, live stream Donald Trump's NBC town hall in place of debateThe event will be moderated by Today co-host Savannah Guthrie, who will direct a conversation between Trump and Florida voters.newsweek.com22",['#TrumpPence2020How']
